"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster"
"Trav7-44",0.561465184639308,1.06223663213768,0,0.01,1,"Trav7-4","9"
"Adgre13",0.561465184639308,1.36695178566109,0,0.01,1,"Adgre1","9"
"Ldlrad33",0.56146518500236,1.16960880748573,0,0.01,1,"Ldlrad3","9"
"Syt62",0.56146518500236,1.20160573881256,0,0.01,1,"Syt6","9"
"Arhgap292",0.56146518500236,1.19815274290305,0,0.01,1,"Arhgap29","9"
"Depdc1a3",0.56146518500236,1.26574663376672,0,0.01,1,"Depdc1a","9"
"Klhl81",0.56146518500236,1.19963049594388,0,0.01,1,"Klhl8","9"
"Myo1h5",0.56146518500236,1.23157804800074,0,0.01,1,"Myo1h","9"
"Add22",0.56146518500236,1.3146291458133,0,0.01,1,"Add2","9"
"Gm473503",0.56146518500236,1.3132853529194,0,0.01,1,"Gm47350","9"
"Susd25",0.56146518500236,1.1854449993061,0,0.01,1,"Susd2","9"
"Hist1h4j3",0.56146518500236,1.21560582670381,0,0.01,1,"Hist1h4j","9"
"Cep723",0.56146518500236,1.19189793427055,0,0.01,1,"Cep72","9"
"Cpt1b2",0.56146518500236,1.30504045416151,0,0.01,1,"Cpt1b","9"
"Dnase1l22",0.56146518500236,1.17574039268565,0,0.01,1,"Dnase1l2","9"
"Iba573",0.562142816615204,1.51110923739448,0.029,0.016,1,"Iba57","9"
"Taf6l2",0.562856119506013,1.61282002154298,0.029,0.017,1,"Taf6l","9"
"Gm121662",0.563092063335621,1.85548909515592,0.029,0.017,1,"Gm12166","9"
"Tfcp23",0.563479389297812,0.944797631690287,0.059,0.039,1,"Tfcp2","9"
"Lrrc8a1",0.563881082032678,0.624126943724527,0.088,0.061,1,"Lrrc8a","9"
"Ddx19a2",0.564668827212569,0.753365951557692,0.088,0.064,1,"Ddx19a","9"
"Gpt1",0.564745045928708,1.57774485775564,0.029,0.017,1,"Gpt","9"
"Tmem1634",0.565145171174904,0.520939054512245,0.118,0.088,1,"Tmem163","9"
"Lrrc282",0.565429278108446,0.540615899893973,0.088,0.06,1,"Lrrc28","9"
"Gm51293",0.56570501042556,1.41078045926998,0,0.01,1,"Gm5129","9"
"Acy13",0.56570501042556,1.3632675501699,0,0.01,1,"Acy1","9"
"Gm502404",0.56570501042556,1.30177299672861,0,0.01,1,"Gm50240","9"
"Gm60344",0.56570501042556,1.36867200719976,0,0.01,1,"Gm6034","9"
"Nav12",0.56570501079375,1.20633112578562,0,0.01,1,"Nav1","9"
"Prg42",0.56570501079375,1.22357088412153,0,0.01,1,"Prg4","9"
"Gm292822",0.56570501079375,1.25171804151369,0,0.01,1,"Gm29282","9"
"Gm375294",0.56570501079375,1.25149842124868,0,0.01,1,"Gm37529","9"
"Ttl3",0.56570501079375,1.2512812516566,0,0.01,1,"Ttl","9"
"Tmem563",0.56570501079375,1.31016046897212,0,0.01,1,"Tmem56","9"
"Gm129923",0.56570501079375,1.31311524386887,0,0.01,1,"Gm12992","9"
"Tbc1d193",0.56570501079375,1.24665892831822,0,0.01,1,"Tbc1d19","9"
"Zscan183",0.56570501079375,1.34747750189357,0,0.01,1,"Zscan18","9"
"Elmo34",0.56570501079375,1.2796710179908,0,0.01,1,"Elmo3","9"
"Cpne75",0.56570501079375,1.10678403553102,0,0.01,1,"Cpne7","9"
"St146",0.56570501079375,1.31029356677712,0,0.01,1,"St14","9"
"Lman1l1",0.56570501079375,1.2127721570266,0,0.01,1,"Lman1l","9"
"Gm283794",0.56570501079375,1.35158291966484,0,0.01,1,"Gm28379","9"
"Poc1a3",0.56570501079375,1.36407048924829,0,0.01,1,"Poc1a","9"
"Spryd42",0.56570501079375,1.33663398647217,0,0.01,1,"Spryd4","9"
"Dhrs134",0.56570501079375,1.31240212889403,0,0.01,1,"Dhrs13","9"
"Grhl14",0.56570501079375,1.29671275938128,0,0.01,1,"Grhl1","9"
"Map3k91",0.56570501079375,1.32348227318666,0,0.01,1,"Map3k9","9"
"Thrb3",0.56570501079375,1.32792527669168,0,0.01,1,"Thrb","9"
"Trav9-15",0.56570501079375,1.25378817082286,0,0.01,1,"Trav9-1","9"
"Trav6-7-dv93",0.56570501079375,1.07095665448156,0,0.01,1,"Trav6-7-dv9","9"
"Cdh183",0.56570501079375,1.34758819545164,0,0.01,1,"Cdh18","9"
"Soat24",0.56570501079375,1.25686097471624,0,0.01,1,"Soat2","9"
"D930030I03Rik2",0.56570501079375,1.31755994945688,0,0.01,1,"D930030I03Rik","9"
"Ms4a4d2",0.56570501079375,1.18619323303316,0,0.01,1,"Ms4a4d","9"
"Gm147983",0.56570501079375,1.32012317972859,0,0.01,1,"Gm14798","9"
"Ice22",0.565853855725942,0.935285370958092,0.059,0.039,1,"Ice2","9"
"Ccl27a2",0.565988126280033,1.62649184065942,0.029,0.017,1,"Ccl27a","9"
"Prrt11",0.566171376114963,1.08194997420811,0.059,0.04,1,"Prrt1","9"
"Rbm15b",0.566350985645363,0.757572528745369,0.088,0.064,1,"Rbm15b","9"
"Phf21b3",0.567202274530291,1.71733652959605,0.029,0.017,1,"Phf21b","9"
"Dscam4",0.567394654240739,1.2326037000483,0.029,0.017,1,"Dscam","9"
"Dynlt33",0.567482077846668,0.920884210310431,0.059,0.039,1,"Dynlt3","9"
"Borcs73",0.567613851720866,0.868786433426125,0.059,0.039,1,"Borcs7","9"
"Arv11",0.568098278924212,1.09326803071503,0.059,0.04,1,"Arv1","9"
"Rpl7l11",0.568287936863847,0.592517697575249,0.118,0.087,1,"Rpl7l1","9"
"Pole32",0.569166748669829,1.02379598818807,0.059,0.04,1,"Pole3","9"
"Zfp8503",0.569290869477225,1.4988202643568,0.029,0.017,1,"Zfp850","9"
"Slc25a22",0.569389850158732,1.03511229758018,0.059,0.04,1,"Slc25a22","9"
"Ddx201",0.569707664171651,0.947140660005998,0.059,0.039,1,"Ddx20","9"
"Zfp9713",0.570575830304399,1.68579730732648,0.029,0.017,1,"Zfp971","9"
"Mrpl371",0.570952377988913,0.645921462981141,0.088,0.062,1,"Mrpl37","9"
"Snx82",0.571185057583531,1.92894507535501,0.029,0.017,1,"Snx8","9"
"5530601H04Rik3",0.573114290641742,1.05962877070196,0.059,0.04,1,"5530601H04Rik","9"
"Zranb32",0.574335399254101,1.60121428591964,0.029,0.017,1,"Zranb3","9"
"Rab292",0.575432936691356,0.961134173403018,0.059,0.039,1,"Rab29","9"
"Tmem183a2",0.57573947237582,0.93557779291652,0.088,0.067,1,"Tmem183a","9"
"Rnpep1",0.575764806192955,0.591604181453439,0.118,0.087,1,"Rnpep","9"
"Gcc11",0.576035290867107,0.891339737002752,0.059,0.039,1,"Gcc1","9"
"Dtx34",0.576038391409512,0.812241295254558,0.088,0.065,1,"Dtx3","9"
"Dpp91",0.576517154112678,0.713974419822925,0.118,0.093,1,"Dpp9","9"
"Cox18",0.577226823112984,0.923467837899919,0.059,0.039,1,"Cox18","9"
"Def83",0.577517235526654,1.51331798534431,0.029,0.017,1,"Def8","9"
"Ruvbl11",0.577893680274855,0.849008983187676,0.088,0.066,1,"Ruvbl1","9"
"Gm442064",0.578102024292848,2.05741626132447,0.029,0.017,1,"Gm44206","9"
"Ighv5-9-12",0.579222314841112,1.88937779204688,0.029,0.017,1,"Ighv5-9-1","9"
"Nxn1",0.579286440082776,0.668002317025115,0.118,0.092,1,"Nxn","9"
"Slc40a14",0.579595971114308,1.89673272168187,0.029,0.017,1,"Slc40a1","9"
"Fcgr42",0.579618411337076,1.20777625375952,0.029,0.017,1,"Fcgr4","9"
"Spata11",0.580044456133179,1.04797615713269,0.059,0.041,1,"Spata1","9"
"Fbxl183",0.580178778880225,1.46642522821007,0.029,0.017,1,"Fbxl18","9"
"Ddx111",0.58105067825065,0.874879681858328,0.059,0.039,1,"Ddx11","9"
"Cwc221",0.581212180850517,0.500094255344581,0.118,0.085,1,"Cwc22","9"
"Zfp24",0.581640243293509,0.674838169197232,0.088,0.063,1,"Zfp24","9"
"Klhl152",0.582289490520666,0.978555344799072,0.059,0.04,1,"Klhl15","9"
"1810009A15Rik2",0.582465885627432,0.545871355513005,0.147,0.118,1,"1810009A15Rik","9"
"Hif1an1",0.582739953063642,0.636323732410426,0.088,0.062,1,"Hif1an","9"
"Trmt2b2",0.582798850578488,0.589157273534306,0.088,0.062,1,"Trmt2b","9"
"Micall12",0.583013215421137,0.593241484992414,0.118,0.09,1,"Micall1","9"
"Ppp2r5b3",0.583567732651362,1.63886559022727,0.029,0.017,1,"Ppp2r5b","9"
"Pfdn12",0.583788242608743,0.613811336086607,0.176,0.148,1,"Pfdn1","9"
"B930036N10Rik3",0.58394490991764,1.59211658405492,0.029,0.017,1,"B930036N10Rik","9"
"Fancg2",0.585214340616997,1.69179594535091,0.029,0.017,1,"Fancg","9"
"Gm496253",0.585832496748366,1.6055880397524,0.029,0.017,1,"Gm49625","9"
"Tmem191c3",0.586644567735754,1.01498606114239,0.059,0.04,1,"Tmem191c","9"
"Acp24",0.586716834831095,1.70321932005609,0.029,0.017,1,"Acp2","9"
"Pear13",0.587478280075031,0.603045214835725,0.088,0.063,1,"Pear1","9"
"Apeh2",0.587812892823315,0.632818372795261,0.118,0.091,1,"Apeh","9"
"Gm98872",0.587951823675702,1.86042717922065,0.029,0.018,1,"Gm9887","9"
"Nupl22",0.588479865140284,1.53853963205338,0.029,0.017,1,"Nupl2","9"
"Stoml21",0.588540738367076,0.537152169331848,0.118,0.087,1,"Stoml2","9"
"Letmd11",0.588541228705726,1.26363733582445,0.059,0.042,1,"Letmd1","9"
"Ints51",0.588553163546181,0.986719657671633,0.059,0.04,1,"Ints5","9"
"Osbpl53",0.590564091768132,0.93745676432271,0.059,0.04,1,"Osbpl5","9"
"Kdm4b1",0.591071296665766,0.581399473790781,0.118,0.09,1,"Kdm4b","9"
"Ciao11",0.591289178453206,0.662363445519034,0.088,0.063,1,"Ciao1","9"
"Lats11",0.592473549273835,0.51095585772796,0.118,0.088,1,"Lats1","9"
"Zfp7092",0.593031021673728,1.50382905284682,0.029,0.017,1,"Zfp709","9"
"Zfp822",0.595078207914369,1.66705250146679,0.029,0.018,1,"Zfp82","9"
"Slc48a13",0.595204204068015,1.02400505429245,0.059,0.041,1,"Slc48a1","9"
"Pofut11",0.59530890593116,0.878446457436727,0.088,0.067,1,"Pofut1","9"
"9530068E07Rik",0.59679086440379,0.63194819468031,0.118,0.093,1,"9530068E07Rik","9"
"Plod13",0.597598238967204,1.38226059575455,0.029,0.017,1,"Plod1","9"
"Orc21",0.597690117608085,0.660659527708957,0.118,0.094,1,"Orc2","9"
"Aldh6a13",0.59880062167461,1.45966164681057,0.029,0.017,1,"Aldh6a1","9"
"Oprm11",0.599384153034538,0.513910151532543,0.118,0.089,1,"Oprm1","9"
"Arhgap241",0.599575205375692,0.898814429470987,0.059,0.041,1,"Arhgap24","9"
"Dnajc62",0.60075178719947,1.69273416003481,0.029,0.018,1,"Dnajc6","9"
"Kpna22",0.600808743505516,0.878457887822317,0.059,0.04,1,"Kpna2","9"
"Llgl11",0.601081889172147,0.640645125648139,0.088,0.064,1,"Llgl1","9"
"Stk191",0.60197524956207,0.96584988082139,0.088,0.068,1,"Stk19","9"
"Ccp1102",0.602627211334858,1.9783712441038,0.029,0.018,1,"Ccp110","9"
"Ccnb1ip12",0.602968448601136,0.878957801202884,0.059,0.04,1,"Ccnb1ip1","9"
"Tnfrsf10b2",0.603757247599739,1.57107477644741,0.029,0.018,1,"Tnfrsf10b","9"
"Nabp2",0.604237781270656,0.664936440296644,0.118,0.09,1,"Nabp2","9"
"Coq8b1",0.604728278862967,0.858827318986189,0.059,0.04,1,"Coq8b","9"
"Hist1h1a2",0.605845027819744,0.99841141933728,0.059,0.041,1,"Hist1h1a","9"
"Pip4k2c4",0.60655567180267,0.666024353944261,0.088,0.065,1,"Pip4k2c","9"
"Nsmce31",0.606613962082351,0.602422564574601,0.088,0.063,1,"Nsmce3","9"
"Hmgxb31",0.606966769416579,0.580882237605062,0.118,0.089,1,"Hmgxb3","9"
"Nmt21",0.607482914607423,0.583035256355163,0.147,0.122,1,"Nmt2","9"
"Rpp14",0.608381806365399,0.936584864371965,0.059,0.041,1,"Rpp14","9"
"Zmat33",0.608803003156065,0.799444521270111,0.059,0.04,1,"Zmat3","9"
"Fbxl14",0.609343027010228,0.570685013952913,0.118,0.09,1,"Fbxl14","9"
"Ccdc971",0.60939909272205,0.721159653367473,0.088,0.067,1,"Ccdc97","9"
"Atp234",0.609417790854581,1.56426535482581,0.029,0.018,1,"Atp23","9"
"Jmjd82",0.609751404224685,1.66267396573352,0.029,0.018,1,"Jmjd8","9"
"Ppp2r3c2",0.610542265887938,0.920638916113663,0.059,0.041,1,"Ppp2r3c","9"
"Rexo11",0.610817458220884,0.550147505639082,0.147,0.123,1,"Rexo1","9"
"Champ13",0.611611556891174,0.9610959972786,0.059,0.041,1,"Champ1","9"
"Arfgef21",0.611864463913733,0.508222141420576,0.147,0.116,1,"Arfgef2","9"
"Appl22",0.612020851418119,1.09431437308049,0.059,0.042,1,"Appl2","9"
"Carm12",0.612107723992669,0.667459916877948,0.088,0.065,1,"Carm1","9"
"Ralb1",0.612111752136937,1.44586125687554,0.029,0.018,1,"Ralb","9"
"Ubtd25",0.612111752136937,1.37752269389003,0.029,0.018,1,"Ubtd2","9"
"Ankrd13d",0.612492714856344,1.47292638414279,0.029,0.018,1,"Ankrd13d","9"
"Aamdc1",0.612683795018594,0.693211696835892,0.088,0.066,1,"Aamdc","9"
"Mtif32",0.613314334734397,1.08495815415882,0.059,0.042,1,"Mtif3","9"
"Eif2s3y1",0.613553379034398,0.576720847011576,0.088,0.064,1,"Eif2s3y","9"
"Zfp7382",0.613751030475137,0.807619106042429,0.059,0.04,1,"Zfp738","9"
"Slc25a142",0.615099301875007,1.49046350502621,0.029,0.018,1,"Slc25a14","9"
"Dis31",0.615509810163138,0.816895516286821,0.059,0.041,1,"Dis3","9"
"Pdzk1ip14",0.615544181245235,1.21097787549745,0.029,0.018,1,"Pdzk1ip1","9"
"Hspbp11",0.616994073223919,0.523998590405961,0.147,0.114,1,"Hspbp1","9"
"Slc4a85",0.617072415866705,1.39848214379472,0.029,0.018,1,"Slc4a8","9"
"Tmub21",0.617225390688892,0.89446109645865,0.059,0.041,1,"Tmub2","9"
"Slc19a13",0.618138935801733,1.44905615593304,0.029,0.018,1,"Slc19a1","9"
"Pltp3",0.618320004625562,1.67022352127985,0.029,0.018,1,"Pltp","9"
"Mpzl32",0.618471038323933,0.765018626747688,0.059,0.04,1,"Mpzl3","9"
"Hsh2d1",0.618472950968404,1.00266362764374,0.059,0.042,1,"Hsh2d","9"
"Gadd45g4",0.61880345887772,1.47577827552991,0.029,0.018,1,"Gadd45g","9"
"Gm124742",0.62020197330293,1.55933289283961,0.029,0.018,1,"Gm12474","9"
"Socs54",0.620351766476931,0.771272525067999,0.059,0.041,1,"Socs5","9"
"Ap4m14",0.621075610682062,1.51865316731456,0.029,0.018,1,"Ap4m1","9"
"Phlda13",0.621185120091843,1.32252887430192,0.029,0.018,1,"Phlda1","9"
"Nup1332",0.621713442009132,0.844200219732297,0.059,0.041,1,"Nup133","9"
"Hebp12",0.62194768386429,1.37322724232132,0.029,0.018,1,"Hebp1","9"
"Cfap43",0.622840912312224,1.59371892109112,0.029,0.018,1,"Cfap43","9"
"Brip14",0.623855870563799,1.29584624938343,0.029,0.018,1,"Brip1","9"
"Aspm2",0.623855870741102,1.28108141491037,0.029,0.018,1,"Aspm","9"
"2010309G21Rik2",0.624237811400252,1.2915793297288,0.029,0.018,1,"2010309G21Rik","9"
"Coq92",0.624364471742564,0.945313041262036,0.059,0.042,1,"Coq9","9"
"Ankrd272",0.625537077235133,0.566409494240033,0.088,0.064,1,"Ankrd27","9"
"Tmem2011",0.625766583939609,1.33252852920128,0.029,0.018,1,"Tmem201","9"
"Rpgrip12",0.626820420468213,0.801143453990201,0.059,0.041,1,"Rpgrip1","9"
"Oas23",0.627754653836982,1.47984970709489,0.029,0.018,1,"Oas2","9"
"Gm160932",0.62791371506256,1.4237018048269,0.029,0.018,1,"Gm16093","9"
"Vps26b",0.628026752966937,0.596057097270812,0.118,0.095,1,"Vps26b","9"
"Gm458713",0.629846562159204,1.54309158212562,0.029,0.018,1,"Gm45871","9"
"Stn11",0.630101696307956,0.715477163235089,0.088,0.068,1,"Stn1","9"
"Zfp7703",0.631166186472702,1.4421151643993,0.029,0.018,1,"Zfp770","9"
"Sgta1",0.631741639887169,0.545042131896797,0.088,0.064,1,"Sgta","9"
"Ighv1-692",0.632108386714893,1.36708337600292,0.029,0.018,1,"Ighv1-69","9"
"Pdcl1",0.632461115755588,0.896762514595627,0.059,0.042,1,"Pdcl","9"
"Trmt131",0.632700414338298,0.964931112601245,0.088,0.068,1,"Trmt13","9"
"Zfp464",0.63287233328745,1.33483369722434,0.029,0.018,1,"Zfp46","9"
"Phf134",0.634945659679033,1.48605097223618,0.029,0.018,1,"Phf13","9"
"Ighv8-83",0.635254609226546,0.86683519530772,0.059,0.042,1,"Ighv8-8","9"
"Ino80dos2",0.636797092987139,1.56002916392426,0.029,0.019,1,"Ino80dos","9"
"Mpg2",0.636875913076555,0.993451318866766,0.059,0.042,1,"Mpg","9"
"Cd244a5",0.637406990897653,1.42471643716258,0.029,0.018,1,"Cd244a","9"
"Sfxn32",0.637977797598333,0.598525445262262,0.118,0.094,1,"Sfxn3","9"
"Pmm21",0.63814238442279,0.50815334956049,0.147,0.121,1,"Pmm2","9"
"Qprt2",0.638275023511684,0.824726848020079,0.059,0.042,1,"Qprt","9"
"Nfkbie1",0.63870757318789,0.55441185235497,0.088,0.065,1,"Nfkbie","9"
"Dnajb142",0.63881748303865,0.815522283664634,0.059,0.042,1,"Dnajb14","9"
"Cdca32",0.639156954103798,1.31943215628547,0.029,0.018,1,"Cdca3","9"
"Dbt4",0.639609644875252,0.88055908363022,0.059,0.042,1,"Dbt","9"
"Zfp901",0.639920187343352,1.36227632949957,0.029,0.018,1,"Zfp90","9"
"Cln83",0.639920187677677,1.33780289156824,0.029,0.018,1,"Cln8","9"
"Ap5z12",0.639998505037122,0.814025919809306,0.059,0.041,1,"Ap5z1","9"
"Lcmt21",0.641065752711298,1.37266209574039,0.029,0.018,1,"Lcmt2","9"
"C330007P06Rik2",0.641266992253434,0.604418772695115,0.088,0.066,1,"C330007P06Rik","9"
"C230037L18Rik2",0.641447798328109,1.29757167193708,0.029,0.018,1,"C230037L18Rik","9"
"Ccdc1381",0.641829938411509,1.32829899488095,0.029,0.018,1,"Ccdc138","9"
"Stimate3",0.642796897939474,0.734820281570182,0.059,0.041,1,"Stimate","9"
"Usp391",0.643279240689823,0.683058765374355,0.088,0.068,1,"Usp39","9"
"Ppm1l3",0.644791750247937,0.595020057603078,0.088,0.067,1,"Ppm1l","9"
"Trbv311",0.645200496591243,0.623668563732928,0.059,0.042,1,"Trbv31","9"
"Traf41",0.646153368481128,0.729380194235977,0.059,0.041,1,"Traf4","9"
"Mxi13",0.646289790650774,0.739155157606596,0.088,0.069,1,"Mxi1","9"
"Xylt23",0.646836016012963,0.644483066915182,0.088,0.067,1,"Xylt2","9"
"Zfp6721",0.64695666708379,0.534979965505805,0.088,0.065,1,"Zfp672","9"
"Zfp9933",0.647154381152659,1.66092221180074,0.029,0.019,1,"Zfp993","9"
"Map3k133",0.647673599823468,1.3315871066763,0.029,0.018,1,"Map3k13","9"
"Zfp9732",0.647995101395531,0.750116479662668,0.059,0.041,1,"Zfp973","9"
"Zfp741",0.648019917005777,0.97449057514926,0.059,0.044,1,"Zfp74","9"
"Pgm1",0.649214226852274,0.661254607592462,0.088,0.068,1,"Pgm1","9"
"Vps52",0.649519816428667,0.673276267856461,0.088,0.068,1,"Vps52","9"
"Gm434622",0.650105120822425,1.47955369951146,0.029,0.019,1,"Gm43462","9"
"Nme43",0.650346392348986,1.32734800331689,0.029,0.018,1,"Nme4","9"
"Haus74",0.650535040450508,1.5921359388963,0.029,0.019,1,"Haus7","9"
"Ighv1-93",0.651110876109775,1.28447054943802,0.029,0.018,1,"Ighv1-9","9"
"Csgalnact22",0.65135057736408,0.816756457838255,0.059,0.042,1,"Csgalnact2","9"
"Slc8b14",0.651699016393968,1.79404015663576,0.029,0.019,1,"Slc8b1","9"
"Pde6h1",0.652374430810991,1.4233009181455,0.029,0.019,1,"Pde6h","9"
"1700030K09Rik3",0.652374430810991,1.45395055384331,0.029,0.019,1,"1700030K09Rik","9"
"Mtor1",0.652516691670656,0.530760450268764,0.118,0.093,1,"Mtor","9"
"Ndufaf8",0.652880954831263,0.511792642953028,0.206,0.188,1,"Ndufaf8","9"
"Mto13",0.653584259234453,0.938197306564381,0.059,0.043,1,"Mto1","9"
"Ccdc342",0.654154169959635,0.814400135096916,0.059,0.042,1,"Ccdc34","9"
"Ube2e23",0.654267984845001,1.32680348932047,0.029,0.019,1,"Ube2e2","9"
"Ccnb23",0.654321371210822,1.71747243520346,0.029,0.019,1,"Ccnb2","9"
"Mrpl441",0.65438057774278,0.878307835844419,0.059,0.043,1,"Mrpl44","9"
"Cyb561a32",0.654616827578573,0.893152938298325,0.059,0.043,1,"Cyb561a3","9"
"Ppfibp13",0.654987812539483,1.28469662578883,0.029,0.019,1,"Ppfibp1","9"
"Tinf21",0.655356580904417,0.895316267150156,0.059,0.043,1,"Tinf2","9"
"Ncaph4",0.655405187093544,1.40385467981613,0.029,0.019,1,"Ncaph","9"
"Gstk13",0.656543188799962,1.40081204174128,0.029,0.019,1,"Gstk1","9"
"Slc25a173",0.657002608678027,0.750998431246226,0.088,0.071,1,"Slc25a17","9"
"Rnf1851",0.658049781923259,0.943611221966785,0.059,0.044,1,"Rnf185","9"
"Tprn4",0.658074997948199,1.54950639185042,0.029,0.019,1,"Tprn","9"
"Uap13",0.658286270621363,0.760343874663121,0.059,0.042,1,"Uap1","9"
"Ecm13",0.6585033207062,0.767692007768203,0.059,0.042,1,"Ecm1","9"
"Tmem1294",0.658803927909305,1.30784848552446,0.029,0.019,1,"Tmem129","9"
"A630072M18Rik5",0.658829086987284,1.47103167625173,0.029,0.019,1,"A630072M18Rik","9"
"Prmt9",0.660227918830217,0.642202216967784,0.088,0.069,1,"Prmt9","9"
"Pex31",0.660297521485394,0.794479095323716,0.059,0.042,1,"Pex3","9"
"Noc4l",0.660685170307924,0.900250470625391,0.059,0.043,1,"Noc4l","9"
"Orai34",0.660685170376559,0.889699462760232,0.059,0.043,1,"Orai3","9"
"Klhl254",0.661682164881626,0.761127664146811,0.059,0.042,1,"Klhl25","9"
"Fancl1",0.661839164952935,0.57784936874679,0.088,0.067,1,"Fancl","9"
"Slc25a424",0.662213962456117,1.48598318387247,0.029,0.019,1,"Slc25a42","9"
"Igkv4-552",0.663150616862196,1.0366546580304,0.059,0.045,1,"Igkv4-55","9"
"Capn15",0.663336269581159,0.53475754224726,0.118,0.096,1,"Capn15","9"
"Itprip",0.663828496739991,0.76047052040774,0.059,0.042,1,"Itprip","9"
"Tvp23b1",0.663905179581392,0.596666719526729,0.088,0.067,1,"Tvp23b","9"
"Tubgcp22",0.665183310224418,0.802526968289022,0.059,0.043,1,"Tubgcp2","9"
"1700016D06Rik1",0.665866172896609,0.829613959630296,0.059,0.043,1,"1700016D06Rik","9"
"Dpagt13",0.66605732940149,1.29429246465373,0.029,0.019,1,"Dpagt1","9"
"Rsph3a4",0.666439028059502,1.28726184794792,0.029,0.019,1,"Rsph3a","9"
"Gm494172",0.66716531244567,1.38971161101612,0.029,0.019,1,"Gm49417","9"
"Gm165651",0.669244351665242,1.73127696546876,0.029,0.02,1,"Gm16565","9"
"Gpr1462",0.670409827906271,0.597454031167211,0.088,0.068,1,"Gpr146","9"
"Nme32",0.670513151604753,0.611583129720265,0.088,0.068,1,"Nme3","9"
"Gm417903",0.671867118535222,1.55088405791945,0.029,0.02,1,"Gm41790","9"
"Lca52",0.672037892665334,1.37378639199857,0.029,0.019,1,"Lca5","9"
"Ulk13",0.672320950281001,1.20466491095961,0.059,0.045,1,"Ulk1","9"
"Hddc21",0.672639310370666,0.642858267681916,0.088,0.07,1,"Hddc2","9"
"Oser12",0.673567224020703,0.761370469347137,0.059,0.043,1,"Oser1","9"
"Ptcd21",0.6742369340939,0.585201135981718,0.088,0.068,1,"Ptcd2","9"
"Mycbp",0.675137422111738,1.06375236236048,0.059,0.046,1,"Mycbp","9"
"Kantr1",0.675387569376313,0.942061788758423,0.029,0.046,1,"Kantr","9"
"Tulp32",0.675542825069684,1.21170809755783,0.029,0.019,1,"Tulp3","9"
"Dhfr5",0.67554282536236,1.28411175519743,0.029,0.019,1,"Dhfr","9"
"Pnpla62",0.675642874204588,0.929800761891508,0.059,0.045,1,"Pnpla6","9"
"Maff2",0.675924587924628,1.25135031283942,0.029,0.019,1,"Maff","9"
"Pex162",0.675963551888725,0.953683313436296,0.059,0.044,1,"Pex16","9"
"Ppp1r7",0.676390041454993,0.638486308069682,0.088,0.069,1,"Ppp1r7","9"
"Rrp152",0.676403718610735,0.626774253636245,0.088,0.069,1,"Rrp15","9"
"Zcwpw11",0.677070374771524,1.22938925427669,0.029,0.019,1,"Zcwpw1","9"
"Recql53",0.678415367887152,0.985676234070434,0.059,0.045,1,"Recql5","9"
"Dnase1l13",0.67862967988417,1.47425527402312,0.029,0.02,1,"Dnase1l1","9"
"Zfp7192",0.678754743725134,1.33739628397,0.029,0.019,1,"Zfp719","9"
"Asf1b4",0.679133192232706,1.38239700888256,0.029,0.019,1,"Asf1b","9"
"Nckipsd1",0.679252625480744,1.2505855342493,0.029,0.019,1,"Nckipsd","9"
"Nrgn3",0.679382688003784,1.24974824473604,0.029,0.02,1,"Nrgn","9"
"Eri31",0.679751162890556,0.600987159828603,0.118,0.098,1,"Eri3","9"
"Ephb64",0.679759312050704,1.46386014374581,0.029,0.02,1,"Ephb6","9"
"Gns2",0.680143479399401,0.675154811994362,0.088,0.071,1,"Gns","9"
"Snhg52",0.680449143080387,0.764320888705326,0.059,0.043,1,"Snhg5","9"
"Tut11",0.680785895281627,0.738603013090106,0.059,0.043,1,"Tut1","9"
"Mtm13",0.681480217822371,0.679161233542016,0.059,0.043,1,"Mtm1","9"
"Mettl12",0.681540295584534,0.879757730334038,0.059,0.045,1,"Mettl1","9"
"Pstk1",0.681874626333238,0.656817244873386,0.088,0.07,1,"Pstk","9"
"Rad173",0.682080036865203,0.620510934578233,0.088,0.07,1,"Rad17","9"
"Vat13",0.682245865168658,1.51094787815131,0.029,0.02,1,"Vat1","9"
"Slc15a41",0.682595173409065,0.723160154336576,0.059,0.043,1,"Slc15a4","9"
"Chpt13",0.682680463946514,1.2631241396313,0.029,0.019,1,"Chpt1","9"
"Pfkfb23",0.682922112976957,1.34328571224661,0.029,0.019,1,"Pfkfb2","9"
"Zfp3413",0.683371995591429,1.48108188303065,0.029,0.02,1,"Zfp341","9"
"Mns12",0.683625261037708,0.786130144728888,0.059,0.044,1,"Mns1","9"
"Fgr5",0.684123140837639,1.49026513513041,0.029,0.02,1,"Fgr","9"
"Eef1aknmt1",0.684702123472737,1.64595270568658,0.029,0.02,1,"Eef1aknmt","9"
"Rnf2191",0.685183021094745,0.696308152221062,0.059,0.043,1,"Rnf219","9"
"Srprb",0.685234571180811,0.540302886068302,0.088,0.068,1,"Srprb","9"
"Taf9b5",0.685418217361557,1.39134936591492,0.029,0.02,1,"Taf9b","9"
"9430091E24Rik2",0.685450014476815,1.60398546152127,0.029,0.02,1,"9430091E24Rik","9"
"Zfp5234",0.685579125758824,1.25653127558172,0.029,0.019,1,"Zfp523","9"
"Ptgr22",0.685647255673027,0.841476847708973,0.059,0.044,1,"Ptgr2","9"
"Cmtm44",0.687308467697311,1.35528278696002,0.029,0.02,1,"Cmtm4","9"
